#Données
#Energie      Coefficient de Transmition      a      Coefficient de Transmition
0.0965691		      0.000170434		      1.015		      0.662065
0.0970448		      0.000171376		      1.02		      0.659821
0.0975205		      0.000172323		      1.025		      0.65758
0.0979963		      0.000173277		      1.03		      0.655114
0.098472		      0.000174236		      1.035		      0.652651
0.0989477		      0.000175202		      1.04		      0.650647
0.0994234		      0.000176173		      1.045		      0.64819
0.0998991		      0.00017715		      1.05		      0.645964
0.100375		      0.000178134		      1.055		      0.643742
0.100851		      0.000179124		      1.06		      0.641294
0.101326		      0.000180119		      1.065		      0.638849
0.101802		      0.000181122		      1.07		      0.636866
0.102278		      0.00018213		      1.075		      0.634428
0.102753		      0.000183145		      1.08		      0.632224
0.103229		      0.000184166		      1.085		      0.630023
0.103705		      0.000185193		      1.09		      0.627596
0.10418		      0.000186227		      1.095		      0.625172
0.104656		      0.000187268		      1.1		      0.623213
0.105132		      0.000188315		      1.105		      0.620798
0.105608		      0.000189368		      1.11		      0.618616
0.106083		      0.000190428		      1.115		      0.61644
0.106559		      0.000191495		      1.12		      0.614036
0.107035		      0.000192569		      1.125		      0.611636
0.10751		      0.000193649		      1.13		      0.609703
0.107986		      0.000194737		      1.135		      0.607312
0.108462		      0.000195831		      1.14		      0.605157
0.108938		      0.000196932		      1.145		      0.603006
0.109413		      0.00019804		      1.15		      0.600629
0.109889		      0.000199155		      1.155		      0.598255
0.110365		      0.000200277		      1.16		      0.59635
0.11084		      0.000201406		      1.165		      0.593986
0.111316		      0.000202543		      1.17		      0.591627
0.111792		      0.000203686		      1.175		      0.589737
0.112268		      0.000204837		      1.18		      0.587387
0.112743		      0.000205996		      1.185		      0.585042
0.113219		      0.000207161		      1.19		      0.583167
0.113695		      0.000208335		      1.195		      0.580832
0.11417		      0.000209515		      1.2		      0.578502
0.114646		      0.000210703		      1.205		      0.576642
0.115122		      0.000211899		      1.21		      0.574323
0.115598		      0.000213103		      1.215		      0.572009
0.116073		      0.000214314		      1.22		      0.570164
0.116549		      0.000215533		      1.225		      0.567861
0.117025		      0.00021676		      1.23		      0.565562
0.1175		      0.000217994		      1.235		      0.563734
0.117976		      0.000219237		      1.24		      0.561447
0.118452		      0.000220487		      1.245		      0.559164
0.118928		      0.000221746		      1.25		      0.557353
0.119403		      0.000223013		      1.255		      0.555082
0.119879		      0.000224288		      1.26		      0.553049
0.120355		      0.000225571		      1.265		      0.551021
0.12083		      0.000226863		      1.27		      0.548767
0.121306		      0.000228162		      1.275		      0.546751
0.121782		      0.000229471		      1.28		      0.544741
0.122257		      0.000230787		      1.285		      0.542504
0.122733		      0.000232113		      1.29		      0.540505
0.123209		      0.000233447		      1.295		      0.538512
0.123685		      0.000234789		      1.3		      0.536293
0.12416		      0.000236141		      1.305		      0.534312
0.124636		      0.000237501		      1.31		      0.532336
0.125112		      0.00023887		      1.315		      0.530135
0.125587		      0.000240248		      1.32		      0.528172
0.126063		      0.000241634		      1.325		      0.526214
0.126539		      0.00024303		      1.33		      0.524031
0.127015		      0.000244435		      1.335		      0.522085
0.12749		      0.00024585		      1.34		      0.520146
0.127966		      0.000247273		      1.345		      0.517981
0.128442		      0.000248706		      1.35		      0.516054
0.128917		      0.000250148		      1.355		      0.514133
0.129393		      0.0002516		      1.36		      0.511987
0.129869		      0.000253061		      1.365		      0.510078
0.130345		      0.000254532		      1.37		      0.508176
0.13082		      0.000256013		      1.375		      0.506049
0.131296		      0.000257503		      1.38		      0.504158
0.131772		      0.000259003		      1.385		      0.502274
0.132247		      0.000260513		      1.39		      0.500166
0.132723		      0.000262033		      1.395		      0.498295
0.133199		      0.000263563		      1.4		      0.49643
0.133675		      0.000265104		      1.405		      0.494341
0.13415		      0.000266654		      1.41		      0.492259
0.134626		      0.000268215		      1.415		      0.490643
0.135102		      0.000269786		      1.42		      0.488573
0.135577		      0.000271367		      1.425		      0.48674
0.136053		      0.000272959		      1.43		      0.484913
0.136529		      0.000274562		      1.435		      0.482863
0.137004		      0.000276175		      1.44		      0.48082
0.13748		      0.000277799		      1.445		      0.479241
0.137956		      0.000279434		      1.45		      0.477211
0.138432		      0.00028108		      1.455		      0.475416
0.138907		      0.000282737		      1.46		      0.473627
0.139383		      0.000284405		      1.465		      0.471617
0.139859		      0.000286084		      1.47		      0.469614
0.140334		      0.000287774		      1.475		      0.468072
0.14081		      0.000289475		      1.48		      0.466082
0.141286		      0.000291189		      1.485		      0.464326
0.141762		      0.000292913		      1.49		      0.462576
0.142237		      0.000294649		      1.495		      0.460606
0.142713		      0.000296397		      1.5		      0.458642
0.143189		      0.000298157		      1.505		      0.457138
0.143664		      0.000299928		      1.51		      0.455188
0.14414		      0.000301712		      1.515		      0.453471
0.144616		      0.000303507		      1.52		      0.45176
0.145092		      0.000305315		      1.525		      0.44983
0.145567		      0.000307135		      1.53		      0.447907
0.146043		      0.000308967		      1.535		      0.446441
0.146519		      0.000310812		      1.54		      0.444531
0.146994		      0.000312669		      1.545		      0.442853
0.14747		      0.000314539		      1.55		      0.441181
0.147946		      0.000316421		      1.555		      0.439291
0.148422		      0.000318317		      1.56		      0.437408
0.148897		      0.000320225		      1.565		      0.43598
0.149373		      0.000322146		      1.57		      0.434111
0.149849		      0.000324081		      1.575		      0.432472
0.150324		      0.000326028		      1.58		      0.430839
0.1508		      0.000327989		      1.585		      0.428989
0.151276		      0.000329963		      1.59		      0.427147
0.151751		      0.000331951		      1.595		      0.425757
0.152227		      0.000333953		      1.6		      0.423928
0.152703		      0.000335968		      1.605		      0.422327
0.153179		      0.000337997		      1.61		      0.420734
0.153654		      0.00034004		      1.615		      0.418925
0.15413		      0.000342098		      1.62		      0.417123
0.154606		      0.000344169		      1.625		      0.41577
0.155081		      0.000346255		      1.63		      0.413981
0.155557		      0.000348355		      1.635		      0.41242
0.156033		      0.000350469		      1.64		      0.410865
0.156509		      0.000352598		      1.645		      0.409096
0.156984		      0.000354742		      1.65		      0.407335
0.15746		      0.000356901		      1.655		      0.406019
0.157936		      0.000359075		      1.66		      0.404271
0.158411		      0.000361264		      1.665		      0.402748
0.158887		      0.000363468		      1.67		      0.401232
0.159363		      0.000365687		      1.675		      0.399503
0.159839		      0.000367922		      1.68		      0.397782
0.160314		      0.000370173		      1.685		      0.396503
0.16079		      0.000372439		      1.69		      0.394794
0.161266		      0.000374721		      1.695		      0.39331
0.161741		      0.000377019		      1.7		      0.391833
0.162217		      0.000379333		      1.705		      0.390144
0.162693		      0.000381663		      1.71		      0.388462
0.163169		      0.00038401		      1.715		      0.38722
0.163644		      0.000386373		      1.72		      0.385551
0.16412		      0.000388753		      1.725		      0.384105
0.164596		      0.000391149		      1.73		      0.382665
0.165071		      0.000393563		      1.735		      0.381016
0.165547		      0.000395993		      1.74		      0.379589
0.166023		      0.000398441		      1.745		      0.378168
0.166498		      0.000400905		      1.75		      0.376539
0.166974		      0.000403388		      1.755		      0.37513
0.16745		      0.000405888		      1.76		      0.373728
0.167926		      0.000408405		      1.765		      0.372118
0.168401		      0.000410941		      1.77		      0.370729
0.168877		      0.000413494		      1.775		      0.369345
0.169353		      0.000416065		      1.78		      0.367755
0.169828		      0.000418655		      1.785		      0.366384
0.170304		      0.000421264		      1.79		      0.365019
0.17078		      0.000423891		      1.795		      0.363448
0.171256		      0.000426536		      1.8		      0.362095
0.171731		      0.000429201		      1.805		      0.360749
0.172207		      0.000431884		      1.81		      0.359197
0.172683		      0.000434587		      1.815		      0.357651
0.173158		      0.000437309		      1.82		      0.356534
0.173634		      0.000440051		      1.825		      0.355001
0.17411		      0.000442812		      1.83		      0.353686
0.174586		      0.000445594		      1.835		      0.352376
0.175061		      0.000448395		      1.84		      0.350862
0.175537		      0.000451216		      1.845		      0.349354
0.176013		      0.000454058		      1.85		      0.348272
0.176488		      0.000456921		      1.855		      0.346777
0.176964		      0.000459804		      1.86		      0.345497
0.17744		      0.000462707		      1.865		      0.344223
0.177916		      0.000465632		      1.87		      0.342747
0.178391		      0.000468578		      1.875		      0.341277
0.178867		      0.000471546		      1.88		      0.340229
0.179343		      0.000474535		      1.885		      0.338771
0.179818		      0.000477546		      1.89		      0.337527
0.180294		      0.000480578		      1.895		      0.336288
0.18077		      0.000483633		      1.9		      0.334849
0.181246		      0.00048671		      1.905		      0.333416
0.181721		      0.00048981		      1.91		      0.332402
0.182197		      0.000492932		      1.915		      0.330981
0.182673		      0.000496077		      1.92		      0.329771
0.183148		      0.000499245		      1.925		      0.328568
0.183624		      0.000502437		      1.93		      0.327165
0.1841		      0.000505652		      1.935		      0.325769
0.184575		      0.00050889		      1.94		      0.324787
0.185051		      0.000512152		      1.945		      0.323402
0.185527		      0.000515439		      1.95		      0.322227
0.186003		      0.000518749		      1.955		      0.321058
0.186478		      0.000522084		      1.96		      0.319691
0.186954		      0.000525444		      1.965		      0.318331
0.18743		      0.000528828		      1.97		      0.317381
0.187905		      0.000532238		      1.975		      0.316032
0.188381		      0.000535673		      1.98		      0.314891
0.188857		      0.000539133		      1.985		      0.313755
0.189333		      0.000542619		      1.99		      0.312424
0.189808		      0.000546132		      1.995		      0.311099
0.190284		      0.00054967		      2		      0.310181
0.19076		      0.000553234		      2.005		      0.308867
0.191235		      0.000556826		      2.01		      0.307759
0.191711		      0.000560444		      2.015		      0.306656
0.192187		      0.000564089		      2.02		      0.30536
0.192663		      0.000567761		      2.025		      0.304069
0.193138		      0.000571461		      2.03		      0.303182
0.193614		      0.000575189		      2.035		      0.301903
0.19409		      0.000578945		      2.04		      0.300827
0.194565		      0.000582729		      2.045		      0.299758
0.195041		      0.000586542		      2.05		      0.298495
0.195517		      0.000590383		      2.055		      0.297238
0.195993		      0.000594253		      2.06		      0.296382
0.196468		      0.000598153		      2.065		      0.295136
0.196944		      0.000602082		      2.07		      0.293896
0.19742		      0.000606041		      2.075		      0.293055
0.197895		      0.00061003		      2.08		      0.291826
0.198371		      0.000614049		      2.085		      0.290602
0.198847		      0.000618099		      2.09		      0.289776
0.199322		      0.00062218		      2.095		      0.288563
0.199798		      0.000626291		      2.1		      0.287551
0.200274		      0.000630434		      2.105		      0.286545
0.20075		      0.000634609		      2.11		      0.285348
0.201225		      0.000638816		      2.115		      0.284352
0.201701		      0.000643055		      2.12		      0.283361
0.202177		      0.000647326		      2.125		      0.28218
0.202652		      0.00065163		      2.13		      0.281006
0.203128		      0.000655968		      2.135		      0.280223
0.203604		      0.000660338		      2.14		      0.279059
0.20408		      0.000664743		      2.145		      0.278093
0.204555		      0.000669181		      2.15		      0.277132
0.205031		      0.000673654		      2.155		      0.275984
0.205507		      0.000678161		      2.16		      0.275033
0.205982		      0.000682703		      2.165		      0.274087
0.206458		      0.00068728		      2.17		      0.272954
0.206934		      0.000691893		      2.175		      0.272018
0.20741		      0.000696541		      2.18		      0.271086
0.207885		      0.000701226		      2.185		      0.269969
0.208361		      0.000705947		      2.19		      0.268858
0.208837		      0.000710705		      2.195		      0.268131
0.209312		      0.0007155		      2.2		      0.267029
0.209788		      0.000720333		      2.205		      0.266122
0.210264		      0.000725204		      2.21		      0.26522
0.21074		      0.000730112		      2.215		      0.264134
0.211215		      0.000735059		      2.22		      0.263241
0.211691		      0.000740045		      2.225		      0.262353
0.212167		      0.000745071		      2.23		      0.261282
0.212642		      0.000750135		      2.235		      0.260403
0.213118		      0.00075524		      2.24		      0.25953
0.213594		      0.000760385		      2.245		      0.258473
0.214069		      0.000765571		      2.25		      0.257421
0.214545		      0.000770797		      2.255		      0.256749
0.215021		      0.000776065		      2.26		      0.255707
0.215497		      0.000781375		      2.265		      0.254856
0.215972		      0.000786727		      2.27		      0.254011
0.216448		      0.000792122		      2.275		      0.252983
0.216924		      0.00079756		      2.28		      0.252147
0.217399		      0.000803041		      2.285		      0.251314
0.217875		      0.000808565		      2.29		      0.250301
0.218351		      0.000814134		      2.295		      0.249478
0.218827		      0.000819748		      2.3		      0.24866
0.219302		      0.000825406		      2.305		      0.247661
0.219778		      0.00083111		      2.31		      0.246667
0.220254		      0.000836859		      2.315		      0.246046
0.220729		      0.000842655		      2.32		      0.245062
0.221205		      0.000848498		      2.325		      0.244265
0.221681		      0.000854388		      2.33		      0.243473
0.222157		      0.000860325		      2.335		      0.242503
0.222632		      0.00086631		      2.34		      0.241537
0.223108		      0.000872344		      2.345		      0.240941
0.223584		      0.000878427		      2.35		      0.239984
0.224059		      0.000884559		      2.355		      0.239214
0.224535		      0.000890741		      2.36		      0.238448
0.225011		      0.000896973		      2.365		      0.237505
0.225487		      0.000903256		      2.37		      0.236566
0.225962		      0.00090959		      2.375		      0.235995
0.226438		      0.000915976		      2.38		      0.235065
0.226914		      0.000922415		      2.385		      0.23432
0.227389		      0.000928906		      2.39		      0.23358
0.227865		      0.00093545		      2.395		      0.232664
0.228341		      0.000942048		      2.4		      0.231752
0.228817		      0.000948701		      2.405		      0.231204
0.229292		      0.000955408		      2.41		      0.230301
0.229768		      0.000962171		      2.415		      0.229581
0.230244		      0.000968989		      2.42		      0.228866
0.230719		      0.000975864		      2.425		      0.227976
0.231195		      0.000982796		      2.43		      0.22709
0.231671		      0.000989785		      2.435		      0.226566
0.232146		      0.000996832		      2.44		      0.225688
